''<small>biological</small>  gender''  –  '''lo te seksi'''

''<small>method of</small>  vaccination''  –  '''lo ve jinku'''

''<small>in other</small>  words''  –  '''va&apos;i'''

''%''  –  '''ce&apos;i'''

''&#44; (comma)''  –  '''slaka bu'''

''&apos; (letter)''  –  '''y&apos;y'''

''( (bracket)''  –  '''vei'''

'') (bracket)''  –  '''ve&apos;o'''

''+ (addition operator)''  –  '''su&apos;i'''

''. (symbol)''  –  '''denpa bu'''

''/ (division operator)''  –  '''fe&apos;i'''

''<small>to</small> look for''  –  '''mitysisku'''

''<small>to</small> look for''  –  '''sisku'''

''<small>to</small> look like''  –  '''simlu'''

''loop''  –  '''lo clupa'''

''loose''  –  '''lo kluza'''

''loosely speaking''  –  '''sa&apos;e nai'''

''lore''  –  '''lo saske'''

''<small>to</small> lose''  –  '''cirko'''

''loser''  –  '''lo cirko'''

''lost''  –  '''lo se cirko'''

''lotus''  –  '''lo latna'''

''loud (producing loud sound)''  –  '''lo cladu'''

''loud place''  –  '''lo se cladu'''

''louse''  –  '''lo civla'''

''lovable''  –  '''lo zabna'''

''love (event)''  –  '''lo nu prami'''

''<small>to</small> love''  –  '''prami'''

''loved''  –  '''lo se prami'''

''lover''  –  '''lo prami'''

''low''  –  '''lo dizlo'''

''<small>of</small> low-quality''  –  '''lo mabla'''

''luck (good or bad)''  –  '''lo funca'''

''luckily''  –  '''fu&apos;au'''

''lujvo (compound verb made of affixes)''  –  '''lo lujvo'''

''lung''  –  '''lo fepri'''

''<small>to</small> lure''  –  '''xlura'''

''m (letter)''  –  '''my'''

''machine''  –  '''lo minji'''

''Madrid''  –  '''la madrid'''

''magazine''  –  '''lo karni'''

''magenta (color)''  –  '''lo nukni'''

''magical event''  –  '''lo makfa'''

''magician''  –  '''lo te makfa'''

''magnet''  –  '''lo magneti'''

''<small>to</small> mail''  –  '''mrilu'''

''mail system''  –  '''lo xe mrilu'''

''mailed''  –  '''lo se mrilu'''

''mailer''  –  '''lo mrilu'''

''<small>back to the</small> main point''  –  '''ta&apos;o nai'''

''main verb of a clause''  –  '''lo se bridi'''

''main verb of a clause''  –  '''lo selbri'''

''mainly (in importance)''  –  '''ra&apos;u'''

''maize''  –  '''lo zumri'''

''<small>to</small> make''  –  '''zbasu'''

''make yourself at home''  –  '''fi&apos;i'''

''male''  –  '''lo nakni'''

''mammal''  –  '''lo mabru'''

''man''  –  '''lo nanmu'''

''mango''  –  '''lo mango'''

''manifested property''  –  '''lo se jarco'''

''manner''  –  '''lo tasmi'''

''<small>in</small> manner ...''  –  '''tai'''

''manual''  –  '''lo macnu'''

''many''  –  '''so&apos;i'''

''<small>too</small> many''  –  '''du&apos;e'''

''mark''  –  '''lo barna'''

''<small>to</small> mark (to put a mark)''  –  '''jmina lo barna, jai gau barna'''

''market (trading site)''  –  '''lo zarci'''

''marvelous''  –  '''lo marvele'''

''mass''  –  '''lo gunma'''

''master''  –  '''lo kakne'''

''master''  –  '''lo se selfu'''

''mat''  –  '''lo matci'''

''match (lighter)''  –  '''lo sacki'''

''<small>to</small> mate with''  –  '''gletu'''

''material''  –  '''lo marji'''

''material object''  –  '''lo dacti'''

''material of a tube''  –  '''lo se tubnu'''

''math expression''  –  '''lo mekso'''

''mathematics''  –  '''lo cmaci'''

''matter''  –  '''lo marji'''

''<small>to</small> matter (to be important)''  –  '''vajni'''

''matter judged''  –  '''lo se pajni'''

''mature''  –  '''lo makcu'''

''<small>you</small> may''  –  '''e&apos;a'''

''maybe (uncertainty)''  –  '''ju&apos;o cu&apos;i'''

''meal''  –  '''lo sanmi'''

''<small>to</small> mean (to have meaning)''  –  '''se smuni'''

''<small>I</small> mean it!''  –  '''xo&apos;o nai'''

''meaning''  –  '''lo smuni'''

''meaning of a sign''  –  '''lo se sinxa'''

''meaning of a word''  –  '''lo se valsi'''

''meaningful''  –  '''lo se smuni'''

''means (instrument)''  –  '''lo tutci'''

''means (method)''  –  '''lo tadji'''

''means of imprisonment''  –  '''lo te pinfu'''

''meanwhile''  –  '''ca'''

''measure (action)''  –  '''lo se zukte'''

''measure (quantity)''  –  '''lo se klani'''

''measure (tactic)''  –  '''lo se platu'''

''<small>to</small> measure''  –  '''merli'''

''measured''  –  '''lo se merli'''

''measurer''  –  '''lo merli'''

''meat''  –  '''lo rectu'''

''medium (in difficulty/easiness)''  –  '''lo no&apos;e frili, lo no&apos;e nandu'''

''medium of transmission''  –  '''lo xe benji'''

''<small>to</small> meet''  –  '''penmi'''

''meh! (indifference)''  –  '''au cu&apos;i'''

''Mei Li (personal name)''  –  '''la meilis'''

''<small>to</small> melt''  –  '''runme'''

''melting''  –  '''lo runme'''

''member''  –  '''lo cmima'''

''member of a community''  –  '''lo se cecmu'''

''member of a team''  –  '''lo se bende'''

''<small>to</small> mend''  –  '''cikre'''

''menu''  –  '''lo te cuxna'''

''menu of choices''  –  '''lo te cuxna'''

''mercury''  –  '''lo margu'''

''mess''  –  '''lo kalsa'''

''message''  –  '''lo notci'''

''<small>I have received your message</small> message''  –  '''je&apos;e'''

''metal''  –  '''lo jinme'''

''method''  –  '''lo tadji'''

''method of analysis''  –  '''lo te lanli'''

''method of gathering information''  –  '''lo te info'''

''method of getting information''  –  '''lo te datni'''

''methodically''  –  '''ta&apos;i'''

''methodically done''  –  '''lo se tadji'''

''methodology of a science''  –  '''lo te saske'''

''middle''  –  '''lo midju'''

''might''  –  '''lo se vlipa'''

''mild''  –  '''lo milxe'''

''milk''  –  '''lo ladru'''

''mill''  –  '''lo fanri'''

''mill''  –  '''lo molki'''

''millet''  –  '''lo cunmi'''

''mind''  –  '''lo menli'''

''mineral''  –  '''lo kunra'''

''minus (prefix of negative numbers)''  –  '''ni&apos;u'''

''minus (subtraction operator)''  –  '''vu&apos;u'''

''minute-long event''  –  '''lo mentu'''

''miscellaneous''  –  '''lo vrici'''

''miserable''  –  '''lo mabla'''

''<small>to</small> mislead''  –  '''tcica'''

''misleading event''  –  '''lo tcica'''

''misled''  –  '''lo se tcica'''

''<small>to</small> miss (to feel the lack of)''  –  '''caucni'''

''missile''  –  '''lo se cecla'''

''mist''  –  '''lo se bumru'''

''mistake''  –  '''lo se srera'''

''mixture''  –  '''lo mixre'''

''mm! (love)''  –  '''iu'''

''<small>to</small> moan''  –  '''cmoni'''

''moaner''  –  '''lo cmoni'''

''<small>to</small> mock at''  –  '''ckasu'''

''modest''  –  '''lo cumla'''

''modifier''  –  '''lo galfi'''

''<small>to</small> modify''  –  '''galfi'''

''moist''  –  '''lo cilmo'''

''mollusc''  –  '''lo luska'''

''moment''  –  '''lo mokca'''

''monarch''  –  '''lo nolraitru'''

''money''  –  '''lo jdini'''

''money units (dollars / roubles / euro / yuan)''  –  '''lo se rupnu'''

''monkey''  –  '''lo smani'''

''monster''  –  '''lo monsuta'''

''month-long event''  –  '''lo masti'''

''Moon (major natural satellite)''  –  '''lo lunra'''

''moon (satellite)''  –  '''lo mluni'''

''moral right''  –  '''lo krali'''

''moral standards''  –  '''lo marde'''

''morals''  –  '''lo marde'''

''more''  –  '''lo se mleca'''

''more''  –  '''lo zmadu'''

''<small>what is</small> more''  –  '''ke&apos;u nai'''

''more [with ... being/doing] ''  –  '''mau'''

''more than ...''  –  '''se mau'''

''<small>no</small> more than ...''  –  '''su&apos;e'''

''more to come ...''  –  '''mu&apos;o nai'''

''morning''  –  '''lo cerni'''

''Moscow''  –  '''la moskov'''

''Moslem''  –  '''lo muslo'''

''moss''  –  '''lo clika'''

''most''  –  '''lo traji'''

''most''  –  '''so&apos;e'''

''<small>being</small> most in ...''  –  '''se rai'''

''<small>with the</small> most one being ...''  –  '''rai'''

''moth''  –  '''lo toldi'''

''mother''  –  '''lo mamta'''

''mother of an embryo''  –  '''lo se tarbi'''

''motivated''  –  '''lo te mukti'''

''motive''  –  '''lo mukti'''

''<small>with the</small> motive of ...''  –  '''mu&apos;i'''

''mould''  –  '''lo mledi'''

''mountain''  –  '''lo cmana'''

''mountain area''  –  '''lo se cmana'''

''mouse''  –  '''lo smacu'''

''mouth''  –  '''lo moklu'''

''<small>to</small> move to''  –  '''muvdu'''

''movie''  –  '''lo skina'''

''muscle''  –  '''lo sluji'''

''museum''  –  '''lo muzga'''

''mushroom''  –  '''lo gumri'''

''music''  –  '''lo zgike'''

''musical instrument''  –  '''lo se zgipli'''

''musician''  –  '''lo zgipli'''

''Muslim''  –  '''lo muslo'''

''must''  –  '''bilga'''

''<small>to</small> mutually do''  –  '''simxu'''

''mutually done''  –  '''lo se simxu'''

''mwa ha ha! (cruelty)''  –  '''uu nai'''

''my''  –  '''pe mi'''

''myth''  –  '''lo ranmi'''

''n (letter)''  –  '''ny'''

''nail''  –  '''lo jgalu'''

''nail (tack)''  –  '''lo dinko'''

''naked''  –  '''lo lunbe'''

''name''  –  '''lo cmene'''

''name''  –  '''lo sumti'''

''<small>to</small> name''  –  '''te cmene'''

''namegiver''  –  '''lo te cmene'''

''<small>to be</small> nano (in size)''  –  '''nanvi'''

''narrative''  –  '''lo lisri'''

''narrow''  –  '''lo jarki'''

''nation''  –  '''lo natmi'''

''nature (property)''  –  '''lo jinzi'''

''nay''  –  '''je&apos;u nai'''

''near''  –  '''lo jibni'''

''near''  –  '''ne&apos;a'''

''near''  –  '''vi'''

''nearly (almost)''  –  '''so&apos;a va&apos;e'''

''neat''  –  '''lo cnici'''

''necessary condition''  –  '''lo sarcu'''

''neck''  –  '''lo cnebo'''

''<small>to</small> need''  –  '''nitcu'''

''needle''  –  '''lo jesni'''

''needle of a comb''  –  '''lo te kombitu'''

''neither ... nor''  –  '''ge nai ... gi'''

''nephew''  –  '''lo se famti'''

''nerve''  –  '''lo nirna'''

''nervous person''  –  '''lo xanka'''

''nervous situation''  –  '''lo se xanka'''

''network node''  –  '''lo tcana'''

''network station''  –  '''lo tcana'''

''network with a station''  –  '''lo se tcana'''

''neutral''  –  '''lo nutli'''

''never''  –  '''no roi'''

''Nevermind!''  –  '''ju&apos;i nai'''

''new''  –  '''lo cnino'''

''New York''  –  '''la nuiork'''

''news''  –  '''lo nuzba'''

''newspaper''  –  '''lo karni'''

''next (following)''  –  '''lo za&apos;u moi, lo se lidne'''

''next to ...''  –  '''ne&apos;a'''

''nice''  –  '''lo zabna'''

''nickel''  –  '''lo nikle'''

''niece''  –  '''lo se famti'''

''night-time''  –  '''lo nicte'''

''nine''  –  '''so'''

''nitrogen''  –  '''lo trano'''

''no (false)''  –  '''je&apos;u nai'''

''no (number)''  –  '''no'''

''no less than ...''  –  '''su&apos;o'''

''no longer ...''  –  '''ba&apos;o'''

''no more than ...''  –  '''su&apos;e'''

''no one''  –  '''no da, no prenu'''

''noble''  –  '''lo nobli'''

''nobody''  –  '''no da, no prenu'''

''noise''  –  '''lo savru'''

''noodles''  –  '''lo nudle'''

''<small>neither ...</small> nor ...''  –  '''ge nai ... gi nai'''

''norm''  –  '''lo cnano'''

''North American''  –  '''lo bemro'''

''northern''  –  '''lo berti'''

''nose''  –  '''lo nazbi'''

''not''  –  '''na'''

''not yet''  –  '''nu&apos;o'''

''nothing''  –  '''no da, no dacti'''

''<small>to</small> notify''  –  '''cusku lo notci'''

''noun''  –  '''lo sumti'''

''now''  –  '''ca'''

''now''  –  '''nau'''

''nucleus''  –  '''lo kernelo'''

''nuh-uh! (disinclination)''  –  '''au nai'''

''number''  –  '''lo namcu'''

''number of recurrences''  –  '''lo te krefu'''

''numerator''  –  '''lo se parbi'''

''numerator of a fraction''  –  '''lo se frinu'''

''nut''  –  '''lo narge'''

''nut (kernel)''  –  '''lo kernelo'''

''nut kernel''  –  '''lo ve narge'''

''nut shell''  –  '''lo te narge'''

''o (letter)''  –  '''o bu'''

''oak''  –  '''lo cindu'''

''oats''  –  '''lo mavji'''

''obese''  –  '''lo plana'''

''<small>to</small> obey rule''  –  '''tinbe'''

''object of attention''  –  '''lo se jundi'''

''obligation''  –  '''lo se bilga'''

''oboe''  –  '''lo xagri'''

''<small>to</small> observe''  –  '''zgana'''

''<small>being</small> observed''  –  '''ga&apos;a'''

''observed by ...''  –  '''ga&apos;a'''

''observer''  –  '''lo zgana'''

''<small>to</small> observer ...''  –  '''ga&apos;a'''

''obstinate''  –  '''lo xarnu'''

''<small>to</small> occur''  –  '''fasnu'''

''<small>to</small> occur''  –  '''rapli'''

''occurrence''  –  '''lo fasnu'''

''occurrence''  –  '''lo krefu'''

''of (belonging to)''  –  '''ne, pe, be'''

''of (that inalienably belongs to ...)''  –  '''po&apos;e'''

''of (that is about ...)''  –  '''pe'''

''of course''  –  '''li&apos;a'''

''<small>to</small> offer''  –  '''friti'''

''offering''  –  '''lo se friti'''

''office (bureau)''  –  '''lo briju'''

''offspring''  –  '''lo panzi'''

''often''  –  '''so&apos;i roi'''

''<small>to happen</small> often''  –  '''cafne'''

''oh dear! (pity)''  –  '''uu'''

''OK (acceptance)''  –  '''i&apos;a'''

''old''  –  '''lo laldo'''

''omelet, omelette''  –  '''lo omle'''

''on date/time ...''  –  '''de&apos;i'''

''<small>to be</small> on, upon''  –  '''cpana'''

''<small>to be</small> on, upon''  –  '''cpana'''

''once (one day&#44; upon a time)''  –  '''ca da'''

''once (one time)''  –  '''pa roi'''

''one''  –  '''pa'''

''oneself (without help)''  –  '''si&apos;u nai'''

''onion''  –  '''lo sluni'''

''only''  –  '''po&apos;o'''

''<small>the</small> only difference''  –  '''lo te panra'''

''ooh! (wonder)''  –  '''u&apos;e'''

''oomph! (effort)''  –  '''a&apos;i'''

''open''  –  '''lo kalri'''

''<small>to</small> open''  –  '''jai gau kalri fai'''

''<small>to</small> operate''  –  '''sazri'''

''operated''  –  '''lo se sazri'''

''<small>active</small> operation''  –  '''lo se akti'''

''<small>in</small> operation''  –  '''lo akti'''

''operator''  –  '''lo sazri'''

''<small>to</small> opine''  –  '''jinvi'''

''opinion''  –  '''lo se jinvi'''

''<small>having</small> opinion''  –  '''lo jinvi'''

''<small>in my</small> opinion''  –  '''pe&apos;i'''

''<small>in my</small> opinion''  –  '''pe&apos;i'''

''opponent in a competition''  –  '''lo se jivna'''

''<small>to</small> oppose''  –  '''fapro'''

''opposite''  –  '''lo dukti'''

''<small>...</small> or ... (or both)''  –  '''ja'''

''<small>either ...</small> or ...''  –  '''jo nai'''

''orange''  –  '''lo narju'''

''order (command)''  –  '''lo te minde'''

''<small>to</small> order''  –  '''minde'''

''ordinary''  –  '''lo fadni'''

''<small>bodily</small> organ''  –  '''lo rango'''

''<small>to</small> organize''  –  '''ganzu'''

''organized''  –  '''lo te ganzu'''

''<small>not</small> organized''  –  '''lo se ganzu'''

''organizer''  –  '''lo ganzu'''

''orifice with lips''  –  '''lo se ctebi'''

''origin''  –  '''lo krasi'''

''<small>something with an</small> origin''  –  '''lo se krasi'''

''origin of a ride''  –  '''lo te klama'''

''origin of a transmission''  –  '''lo ve benji'''

''ornament''  –  '''lo jadni'''

''<small>to</small> oscillate''  –  '''slilu'''

''oscillating''  –  '''lo slilu'''

''other''  –  '''lo drata'''

''other than ...''  –  '''na&apos;e'''

''otherwise equal to ...''  –  '''pa&apos;a'''

''ouch! (complaint)''  –  '''oi'''

''ought to (advice)''  –  '''e&apos;u'''

''ought to (obligation&#44; duty)''  –  '''e&apos;i, bilga'''

''ought to be so (probability)''  –  '''la&apos;a'''

''out (away from the inside)''  –  '''fa&apos;a lo bartu'''

''outcome of an event''  –  '''lo jalge'''

''outer''  –  '''lo se nenri'''

''outer space''  –  '''lo kensa'''

''outside''  –  '''se ne&apos;i, bu&apos;u lo bartu'''

''<small>something</small> outside''  –  '''lo bartu'''

''outstanding''  –  '''lo zabna'''

''outwards''  –  '''ze&apos;o'''

''oven''  –  '''lo toknu'''

''over (end of speech)''  –  '''mu&apos;o'''

''over and out (at the end of discussion)''  –  '''fe&apos;o'''

''over there''  –  '''vu'''

''<small>to</small> owe''  –  '''dejni'''

''own (belonging to)''  –  '''pe'''

''<small>to</small> own''  –  '''ponse'''

''<small>to be</small> owned by''  –  '''se ponse'''

''owner''  –  '''lo ponse'''

''oxidizer of fire''  –  '''lo te fagri'''

''oxygen''  –  '''lo kijno'''

''p (letter)''  –  '''py'''

''pack''  –  '''lo bakfu'''

''pad''  –  '''lo matci'''

''page''  –  '''lo papri'''

''paged book''  –  '''lo se papri'''

''paged document''  –  '''lo se papri'''

''<small>something</small> paid for''  –  '''lo ve pleji'''

''pail''  –  '''lo baktu'''

''pain''  –  '''lo nu cortu'''

''<small>who feels</small> pain''  –  '''lo cortu'''

''paint (coloring substance)''  –  '''lo cinta'''

''paint base''  –  '''lo te cinta'''

''pale''  –  '''lo pilda'''

''palm tree''  –  '''lo palma'''

''<small>to</small> palpate''  –  '''palpi'''

''pan''  –  '''lo tansi'''

''<small>to</small> panic about''  –  '''xalni'''

''panic situation''  –  '''lo se xalni'''

''panic-monger''  –  '''lo xalni'''

''panther''  –  '''lo bramlatu'''

''pants''  –  '''lo palku'''

''papaya''  –  '''lo rutpapaia'''

''paper''  –  '''lo pelji'''

''parallel''  –  '''lo panra'''

''parasite''  –  '''lo parji'''

''parcel of land''  –  '''lo tumla'''

''parent (procreator)''  –  '''lo rorci'''

''parent (rearer)''  –  '''lo rirni'''

''<small>biological</small> parent''  –  '''lo se panzi'''

''parent of a daughter''  –  '''lo se tixnu'''

''parent of a son''  –  '''lo se bersa'''

''Paris''  –  '''la paris'''

''park''  –  '''lo panka'''

''part''  –  '''lo pagbu'''

''participant''  –  '''lo participe'''

''<small>to</small> participate at''  –  '''participe'''

''party (celebration)''  –  '''lo nu salci, lo te salci'''

''passenger''  –  '''lo klama'''

''passenger''  –  '''lo se marce'''

''passenger of a boat''  –  '''lo se bloti'''

''passenger of an aircraft''  –  '''lo se vinji'''

''passing through ...''  –  '''pa&apos;o'''

''passport''  –  '''lo jaspu'''

''<small>someone having a</small> passport''  –  '''lo se jaspu'''

''<small>in</small> past''  –  '''pu'''

''<small>in</small> past''  –  '''pu'''

''past event''  –  '''lo purci'''

''past event''  –  '''lo se balvi'''

''past tense''  –  '''pu'''

''paste''  –  '''lo pesxu'''

''patience!''  –  '''o&apos;o'''

''patient (being cured)''  –  '''lo se mikce'''

''patient (experiencer)''  –  '''lo lifri'''

''patient of a hospital''  –  '''lo se spita'''

''pattern''  –  '''lo morna'''

''<small>to</small> pause for''  –  '''denpa'''

''pausing ...''  –  '''de&apos;a'''

''<small>to</small> pay''  –  '''pleji'''

''<small>to</small> pay attention''  –  '''jundi'''

''payee''  –  '''lo te pleji'''

''payer''  –  '''lo pleji'''

''payment''  –  '''lo se pleji'''

''<small>state of</small> peace''  –  '''lo nu panpi'''

''pear''  –  '''lo perli'''

''pebble''  –  '''lo bidju'''

''pedestal''  –  '''lo zbepi'''

''<small>to</small> pee''  –  '''pincivi'''

''peel''  –  '''lo pilka'''

''pelmeni''  –  '''lo pelmeni'''

''pen''  –  '''lo penbi'''

''pencil''  –  '''lo pinsi'''

''penetrable''  –  '''lo klina'''

''<small>to</small> penetrate''  –  '''pagre'''

''penis''  –  '''lo nakpinji'''

''people''  –  '''lo prenu'''

''people (nation)''  –  '''loi se natmi'''

''people to whom the rule is applied''  –  '''lo te javni'''

''percent''  –  '''ce&apos;i'''

''perfect''  –  '''lo prane'''

''<small>to</small> perform''  –  '''tigni'''

''performance''  –  '''lo se tigni'''

''performer''  –  '''lo tigni'''

''perhaps''  –  '''ju&apos;o cu&apos;i'''

''period''  –  '''lo ditcu'''

''period (symbol)''  –  '''denpa bu'''

''period of oscillation''  –  '''lo se slilu'''

''permanent''  –  '''lo vitno'''

''<small>who has</small> permission''  –  '''lo se permite'''

''permit (artifact or document rendering something allowed or legal)''  –  '''lo jaspu'''

''permit (document)''  –  '''lo jaspu'''

''<small>to</small> permit''  –  '''permite'''

''<small>to</small> persist''  –  '''ranji'''

''persistant''  –  '''lo ranji'''

''person''  –  '''lo prenu'''

''<small>to</small> pet''  –  '''satre'''

''petroleum''  –  '''lo ctile'''

''pff! (feeling of commonplace)''  –  '''u&apos;e nai'''

''phew! (relaxation)''  –  '''o&apos;u'''

''<small>to</small> phonate''  –  '''bacru'''

''phone''  –  '''lo fonxa'''

''phone network''  –  '''lo se fonxa'''

''<small>not</small> physical''  –  '''lo mucti'''

''pi (number)''  –  '''pai'''

''piano''  –  '''lo pipno'''

''picture''  –  '''lo pixra'''

''picture on a chart''  –  '''lo se cartu'''

''pictured''  –  '''lo se pixra'''

''pie''  –  '''lo torta'''

''piece''  –  '''lo spisa'''

''piece of something broken''  –  '''lo se porpi'''

''pierced by a pin''  –  '''lo se pijne'''

''pig''  –  '''lo xarju'''

''pigment of a paint''  –  '''lo se cinta'''

''pillar''  –  '''lo kamju'''

''pin''  –  '''lo pijne'''

''<small>to</small> pinch''  –  '''batci'''

''pink''  –  '''lo labyxu&apos;e'''

''pipe''  –  '''lo xagri'''

''<small>to</small> piss''  –  '''pincivi'''

''<small>tone</small> pitch''  –  '''lo se tonga'''

''place (location)''  –  '''lo stuzi'''

''<small>to</small> place''  –  '''punji'''

''place of a verb argument''  –  '''lo te sumti'''

''place of arrival''  –  '''lo se tsuku'''

''place with a lake''  –  '''lo se lalxu'''

''placed''  –  '''lo se punji'''

''places of a grammatical clause''  –  '''lo te bridi'''

''plan''  –  '''lo se platu'''

''<small>to</small> plan''  –  '''platu'''

''plane (shape)''  –  '''lo plita'''

''planet''  –  '''lo planeta'''

''planet with a moon''  –  '''lo se lunra'''

''plank''  –  '''lo tanbo'''

''planned''  –  '''lo se platu'''

''planner''  –  '''lo platu'''

''plant (organism)''  –  '''lo spati'''

''<small>to</small> plant (place in soil)''  –  '''sombo'''

''plant with a stem (organism)''  –  '''lo se stani'''

''plant with leaves''  –  '''lo se pezli'''

''plant with legumes''  –  '''lo se dembi'''

''plastic''  –  '''lo slasi'''

''plate''  –  '''lo palta'''

''platform''  –  '''lo tsina'''

''platter''  –  '''lo palne'''

''play (drama)''  –  '''lo draci'''

''<small>to</small> play (instrument)''  –  '''zgipli'''

''<small>to</small> play''  –  '''kelci'''

''player''  –  '''lo kelci'''

''plaything''  –  '''lo keltci'''

''<small>to</small> plead''  –  '''pikci'''

''pleasant event''  –  '''lo pluka'''

''please''  –  '''e&apos;o'''

''please''  –  '''pe&apos;u'''

''<small>to</small> please''  –  '''pluka'''

''please repeat!''  –  '''ke&apos;o'''

''pleased''  –  '''lo se pluka'''

''pleasure''  –  '''lo ka se pluka'''

''plot of a drama''  –  '''lo se draci'''

''plot of a movie''  –  '''lo se skina'''

''plot of a story''  –  '''lo se lisri'''

''plot of a work of fiction''  –  '''lo se cfika'''

''plough''  –  '''lo te plixa'''

''<small>to</small> plough''  –  '''plixa'''

''ploughed''  –  '''lo se plixa'''

''ploughman''  –  '''lo plixa'''

''plow''  –  '''lo te plixa'''

''plowed''  –  '''lo se plixa'''

''plowman''  –  '''lo plixa'''

''<small>to</small> pluck''  –  '''crepu'''

''plum''  –  '''lo flaume'''

''plural number''  –  '''za&apos;u'''

''plus''  –  '''su&apos;i'''

''pocket''  –  '''lo daski'''

''poem''  –  '''lo pemci'''

''point (dot)''  –  '''denpa bu'''

''point of an intersection''  –  '''lo te kruca'''

''point of view (opinion)''  –  '''lo se jinvi'''

''point of view (position from which things are viewed)''  –  '''lo te jvinu'''

''points defining a line''  –  '''lo se linji'''

''poisonous''  –  '''lo vindu'''

''<small>to</small> poke''  –  '''tunta'''

''police officer''  –  '''lo pulji'''

''polish''  –  '''lo te spali'''

''<small>to</small> polish''  –  '''spali'''

''polite''  –  '''lo clite'''

''polite behaviour''  –  '''lo se clite'''

''polity''  –  '''lo jecta'''

''<small>to</small> ponder''  –  '''pensi'''

''pool''  –  '''lo lalxu'''

''poor''  –  '''lo pindi'''

''poor thing! (pity)''  –  '''uu'''

''portion''  –  '''lo spisa'''

''portion of a distributed thing''  –  '''lo te fatri'''

''portioned''  –  '''lo se spisa'''

''Portuguese''  –  '''lo porto'''

''<small>body</small> position''  –  '''lo asna'''

''<small>not in</small> possesion''  –  '''lo se cirko'''

''possessed''  –  '''lo se ponse'''

''possible''  –  '''lo cumki'''

''possibly''  –  '''la&apos;a cu&apos;i'''

''possibly can ...''  –  '''ka&apos;e'''

''possibly can and at least once actually is or does ...''  –  '''pu&apos;i'''

''possibly can but actually not ...''  –  '''nu&apos;o'''

''<small>to</small> post''  –  '''mrilu'''

''posture (of body)''  –  '''lo asna'''

''pot''  –  '''lo patxu'''

''potato''  –  '''lo patlu'''

''powder''  –  '''lo purmo'''

''powder produced by grinding''  –  '''lo te zalvi'''

''power''  –  '''lo se vlipa'''

''powerful''  –  '''lo vlipa'''

''praiseworthy (nice)''  –  '''lo zabna'''

''pre-sealed container''  –  '''lo lante'''

''<small>to</small> precede''  –  '''lidne'''

''precious''  –  '''lo dirba'''

''precisely speaking''  –  '''sa&apos;e'''

''predicate''  –  '''lo se sumti'''

''preferring out of ...''  –  '''te rai'''

''<small>to</small> prepare food''  –  '''jukpa'''

''prescribed by a rule''  –  '''lo se javni'''

''present (gift)''  –  '''lo se dunda'''

''present (pertaining to the current time)''  –  '''lo cabna'''

''<small>to</small> present at''  –  '''zvati'''

''present tense''  –  '''ca'''

''<small>to</small> press (apply pressure)''  –  '''danre'''

''press (media)''  –  '''lo karni'''

''pressure''  –  '''lo danre'''

''pretty (moderately&#44; to some degree)''  –  '''so&apos;o va&apos;e'''

''pretty (pleasing)''  –  '''pluka'''

''<small>to</small> prevent''  –  '''fanta'''

''prey''  –  '''lo se kalte'''

''price''  –  '''lo jdima'''

''<small>something having a</small> price''  –  '''lo se jdima'''

''<small>having a</small> price measured in dollars / roubles / euro / yuan''  –  '''lo rupnu'''

''price of something sold''  –  '''lo ve vecnu'''

''price-maker''  –  '''lo ve jdima'''

''<small>to</small> prick''  –  '''tunta'''

''primarily''  –  '''ra&apos;u'''

''principal''  –  '''lo ralju'''

''print''  –  '''lo prina'''

''printer''  –  '''lo te prina'''

''prisoner''  –  '''lo pinfu'''

''private''  –  '''lo sivni'''

''prize in a competition''  –  '''lo ve jivna'''

''prize won''  –  '''lo se jinga'''

''probable''  –  '''lo lakne'''

''probably''  –  '''la&apos;a'''

''problem''  –  '''lo nabmi'''

''problem''  –  '''lo se danfu'''

''process''  –  '''lo pruce'''

''process being finished''  –  '''lo se fanmo'''

''process input''  –  '''lo se pruce'''

''process of production''  –  '''lo te cupra'''

''process output''  –  '''lo te pruce'''

''<small>to</small> procreate''  –  '''rorci'''

''procreator''  –  '''lo rorci'''

